wavelength,absorption
280,2.890785085511331
285,2.814094895582772
290,2.737404705654212
295,2.660714515725653
300,2.5840243257970936
305,2.5073341358685344
310,2.430643945939975
315,2.353953756011416
320,2.2772635660828566
325,2.2005733761542974
330,2.123883186225738
335,2.047192996297179
340,1.9705028063686196
345,1.89381261644006
350,1.817122426511501
355,1.7404322365829414
360,1.6637420466543822
365,1.587051856725823
370,1.5103616667972637
375,1.4336714768687042
380,1.356981286940145
385,1.2802910970115855
390,1.2036009070830265
395,1.126910717154467
400,1.0417184396162862
405,0.9885805068246442
410,0.90328834272374
415,0.8139843477587076
420,0.7436611803973786
425,0.6926343593364127
430,0.6192244213791325
435,0.557861479019286
440,0.5108618943016777
445,0.4657490145608523
450,0.429284640078665
455,0.3928202655964778
460,0.3563558911142906
465,0.323594500947247
470,0.2929946712842712
475,0.2628775408533192
480,0.233058421543754
485,0.2032393022341887
490,0.1749314143412623
495,0.1474116575023567
500,0.1277430750394479
505,0.1124405175800276
510,0.0971379601206073
515,0.081835402661187
520,0.0698765396034962
525,0.0614986272722596
530,0.0531207149410229
535,0.0447428026097863
540,0.0372882151810741
545,0.0318299418162144
550,0.0263716684513548
555,0.0209133950864952
560,0.0154551217216355
565,0.0099968483567759
570,0.0045385749919163
575,0.0
580,0.0
585,0.0
590,0.0
595,0.0
600,0.0
605,0.0
610,0.0
615,0.0
620,0.0
625,0.0
630,0.0
635,0.0
640,0.0
645,0.0
650,0.0
655,0.0
660,0.0
665,0.0
670,0.0
675,0.0
680,0.0
685,0.0
690,0.0
695,0.0
700,0.0
705,0.0
710,0.0
715,0.0
720,0.0
725,0.0
730,0.0
735,0.0
740,0.0
745,0.0
750,0.0
755,0.0
760,0.0
765,0.0
770,0.0
775,0.0
780,0.0
785,0.0
790,0.0
795,0.0
800,0.0
805,0.0
810,0.0
815,0.0
820,0.0
825,0.0
830,0.0
835,0.0
840,0.0
845,0.0
850,0.0
855,0.0
860,0.0
865,0.0
870,0.0
875,0.0
880,0.0
885,0.0
890,0.0
895,0.0
900,0.0
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
