wavelength,emission
280,0.0
285,0.0
290,0.0
295,0.0
300,0.0
305,0.0
310,0.0
315,0.0
320,0.0
325,0.0
330,0.0
335,0.0
340,0.0
345,0.0
350,0.0
355,0.0
360,0.0
365,0.0
370,0.0
375,0.0
380,0.0
385,0.0
390,0.0
395,0.0
400,0.0
405,0.0
410,0.0
415,0.0
420,0.0
425,0.0
430,0.0
435,0.0
440,0.0
445,0.0
450,0.0
455,0.0
460,0.0
465,0.0062913256913738
470,0.0163089653863778
475,0.0263266050813819
480,0.0363442447763859
485,0.0666251718925587
490,0.1149853898179939
495,0.1862105696235585
500,0.3272985252031701
505,0.4554969103841148
510,0.5913589341845302
515,0.8150649609897106
520,0.9655087001002234
525,0.9515455949010582
530,0.8467887171728072
535,0.6713461704085472
540,0.401866280245409
545,0.293800577169419
550,0.1763867589449715
555,0.1268129482795835
560,0.0984051171824617
565,0.0782251538628835
570,0.0580451905433053
575,0.05115268141528
580,0.0462285502356422
585,0.0413044190560043
590,0.0363802878763665
595,0.0301296128184374
600,0.0233129166560676
605,0.0164962204936978
610,0.0096795243313279
615,0.0028628281689581
620,0.0
625,0.0
630,0.0
635,0.0
640,0.0
645,0.0
650,0.0
655,0.0
660,0.0
665,0.0
670,0.0
675,0.0
680,0.0
685,0.0
690,0.0
695,0.0
700,0.0
705,0.0
710,0.0
715,0.0
720,0.0
725,0.0
730,0.0
735,0.0
740,0.0
745,0.0
750,0.0
755,0.0
760,0.0
765,0.0
770,0.0
775,0.0
780,0.0
785,0.0
790,0.0
795,0.0
800,0.0
805,0.0
810,0.0
815,0.0
820,0.0
825,0.0
830,0.0
835,0.0
840,0.0
845,0.0
850,0.0
855,0.0
860,0.0
865,0.0
870,0.0
875,0.0
880,0.0
885,0.0
890,0.0
895,0.0
900,0.0
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
