wavelength,emission
280,0.0
285,0.0
290,0.0
295,0.0
300,0.0
305,0.0
310,0.0
315,0.0
320,0.0
325,0.0
330,0.0
335,0.0
340,0.0
345,0.0
350,0.0
355,0.0
360,0.0
365,0.0
370,0.0
375,0.0
380,0.0
385,0.0
390,0.0
395,0.0
400,0.0
405,0.0
410,0.0
415,0.0
420,0.0
425,0.0
430,0.0
435,0.0
440,0.0
445,0.0
450,0.0
455,0.0
460,0.0
465,0.0
470,0.0
475,0.0
480,0.0
485,0.0
490,0.0
495,0.0
500,0.0
505,0.0
510,0.0
515,0.0
520,0.0
525,0.0
530,0.0
535,0.0
540,0.0
545,0.0031335958766501
550,0.0070120159104421
555,0.0108904359442341
560,0.0147688559780261
565,0.018647276011818
570,0.02252569604561
575,0.0277916783235701
580,0.0385722261779364
585,0.0493527740323028
590,0.0601333218866692
595,0.0709138697410355
600,0.0816944175954019
605,0.1003368908830757
610,0.124454290511359
615,0.1462837005665754
620,0.171661445994277
625,0.2023176405724376
630,0.2329738351505982
635,0.2638230234069895
640,0.3156246291215142
645,0.3468553189658881
650,0.3829040380960194
655,0.4211723025278354
660,0.4616268681516757
665,0.515538255434394
670,0.5550202192611905
675,0.5956955636622248
680,0.6389902170206045
685,0.6786733550943003
690,0.718356493167996
695,0.7547412418031818
700,0.7848811550287937
705,0.813314121834844
710,0.8417470886408943
715,0.8638314899119294
720,0.883446064830536
725,0.9030606397491426
730,0.9185035761925164
735,0.9286395262398432
740,0.93877547628717
745,0.948911426334497
750,0.9590473763818238
755,0.9662298323805184
760,0.960060448770002
765,0.9538910651594854
770,0.9477216815489689
775,0.9415522979384524
780,0.9271532129595615
785,0.9106043009738868
790,0.8940553889882121
795,0.8775064770025375
800,0.8494166951691139
805,0.8158429568570853
810,0.7840673184027463
815,0.7474039708096986
820,0.7004864837023375
825,0.6616271147423812
830,0.6216964786270128
835,0.5597340223802572
840,0.5043023761962491
845,0.4101975095882547
850,0.2998526334804918
855,0.2191010070129664
860,0.1627641550437056
865,0.1234542704219661
870,0.0871418201714631
875,0.0547094799740901
880,0.0329980750595602
885,0.0185699774641447
890,0.0126175133399231
895,0.0066650492157014
900,0.0007125850914797
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
