wavelength,absorption
280,1.1834174506225237
285,1.1451822547877164
290,1.1069470589529091
295,1.0687118631181023
300,1.0304766672832952
305,0.9922414714484882
310,0.9540062756136812
315,0.915771079778874
320,0.877535883944067
325,0.83930068810926
330,0.8010654922744529
335,0.7628302964396458
340,0.7245951006048388
345,0.6863599047700317
350,0.6481247089352247
355,0.6099746511372713
360,0.5726385761403302
365,0.5366892604889013
370,0.5026346609617839
375,0.4709827343377766
380,0.4422414373956785
385,0.4167991753894571
390,0.3942264483566584
395,0.3737982865775924
400,0.3549936991016386
405,0.3373549584864019
410,0.3207175433932629
415,0.3053054465078452
420,0.2913694076116121
425,0.2791488748061979
430,0.2685830717379977
435,0.2592865988366995
440,0.2508578757590402
445,0.2428953221617571
450,0.2349973577015873
455,0.2267703276118258
460,0.2179506427867746
465,0.2083810531140656
470,0.1979074283002349
475,0.1863756372995569
480,0.1735983080708012
485,0.1592662127827823
490,0.1430422082483107
495,0.1247126528229897
500,0.1052309632702531
505,0.0861928948818389
510,0.069026993027315
515,0.0543323779838771
520,0.0424470116336535
525,0.0333216802061348
530,0.0264820310656539
535,0.0214319576101579
540,0.0176753532375941
545,0.0147615167466845
550,0.0124762645467968
555,0.0106821784322575
560,0.0092418804491136
565,0.0080179926434119
570,0.0068731370611996
575,0.0056699357485234
580,0.0042710107514304
585,0.0
590,0.0
595,0.0
600,0.0
605,0.0
610,0.0
615,0.0
620,0.0
625,0.0
630,0.0
635,0.0
640,0.0
645,0.0
650,0.0
655,0.0
660,0.0
665,0.0
670,0.0
675,0.0
680,0.0
685,0.0
690,0.0
695,0.0
700,0.0
705,0.0
710,0.0
715,0.0
720,0.0
725,0.0
730,0.0
735,0.0
740,0.0
745,0.0
750,0.0
755,0.0
760,0.0
765,0.0
770,0.0
775,0.0
780,0.0
785,0.0
790,0.0
795,0.0
800,0.0
805,0.0
810,0.0
815,0.0
820,0.0
825,0.0
830,0.0
835,0.0
840,0.0
845,0.0
850,0.0
855,0.0
860,0.0
865,0.0
870,0.0
875,0.0
880,0.0
885,0.0
890,0.0
895,0.0
900,0.0
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
