wavelength,absorption
280,0.0
285,0.0
290,0.0
295,0.0
300,0.0
305,0.0066863186716127
310,0.0145539657304362
315,0.0224216127892598
320,0.0302892598480833
325,0.0381569069069068
330,0.0384992887624466
335,0.0362624466571836
340,0.0340256045519205
345,0.0317887624466574
350,0.0295519203413944
355,0.0286842105263161
360,0.0336842105263156
365,0.0386842105263151
370,0.0374401913875591
375,0.0296052631578943
380,0.0217703349282295
385,0.014936090225564
390,0.0125639097744362
395,0.0101917293233084
400,0.0078195488721807
405,0.0054473684210529
410,0.0030751879699251
415,0.0165789473684212
420,0.0313157894736844
425,0.0460526315789475
430,0.0601127819548873
435,0.0727631578947367
440,0.0854135338345862
445,0.1055639097744352
450,0.1620300751879693
455,0.2146052631578947
460,0.2147368421052632
465,0.2148684210526317
470,0.2047744360902253
475,0.260690789473684
480,0.4096491228070155
485,0.5616353383458644
490,0.6102631578947374
495,0.5427302631578951
500,0.4251879699248128
505,0.3312368421052636
510,0.3815789473684201
515,0.5467105263157872
520,0.7836842105263176
525,0.9642543859649106
530,0.9012105263157916
535,0.6757894736842103
540,0.38484210526316
545,0.1072368421052648
550,0.030820293978189
555,0.0171360834518731
560,0.0034518729255573
565,0.0
570,0.0
575,0.0
580,0.0
585,0.0
590,0.0
595,0.0
600,0.0
605,0.0
610,0.0
615,0.0
620,0.0
625,0.0
630,0.0
635,0.0
640,0.0
645,0.0
650,0.0
655,0.0
660,0.0
665,0.0
670,0.0
675,0.0
680,0.0
685,0.0
690,0.0
695,0.0
700,0.0
705,0.0
710,0.0
715,0.0
720,0.0
725,0.0
730,0.0
735,0.0
740,0.0
745,0.0
750,0.0
755,0.0
760,0.0
765,0.0
770,0.0
775,0.0
780,0.0
785,0.0
790,0.0
795,0.0
800,0.0
805,0.0
810,0.0
815,0.0
820,0.0
825,0.0
830,0.0
835,0.0
840,0.0
845,0.0
850,0.0
855,0.0
860,0.0
865,0.0
870,0.0
875,0.0
880,0.0
885,0.0
890,0.0
895,0.0
900,0.0
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
