wavelength,emission
280,0.0
285,0.0
290,0.0
295,0.0
300,0.0
305,0.0
310,0.0
315,0.0
320,0.0
325,0.0
330,0.0
335,0.0
340,0.0
345,0.0
350,0.0
355,0.0
360,0.0
365,0.0
370,0.0
375,0.0
380,0.0
385,0.0
390,0.0
395,0.0140257154824394
400,0.0409364489712756
405,0.0799012456951164
410,0.1451925499653061
415,0.2444515091914448
420,0.3749224753096246
425,0.5134816542409193
430,0.6487757425365345
435,0.7736294064518592
440,0.8667273276916011
445,0.921863861304029
450,0.9572488633278968
455,0.9745261510777816
460,0.96929528847027
465,0.9471859485805296
470,0.9108728711107354
475,0.859021286671087
480,0.8049930791569004
485,0.741731901381228
490,0.6801391987898558
495,0.6245934549753265
500,0.56928243156545
505,0.5149818468131433
510,0.4638042815146905
515,0.4155955205862538
520,0.3756800559559778
525,0.3390073199952018
530,0.3050681798789008
535,0.2746742344667505
540,0.246674382069217
545,0.2214548057045187
550,0.2014505356343483
555,0.1814462655641778
560,0.1634703869031075
565,0.1475917550986701
570,0.1317131232942327
575,0.1166499326767154
580,0.1052924743009083
585,0.0939350159251012
590,0.0825775575492941
595,0.0735851544607896
600,0.0649638262507945
605,0.0563424980407994
610,0.0496538567865256
615,0.044575126642476
620,0.0394963964984264
625,0.0345531029698554
630,0.0300815877889847
635,0.0256100726081139
640,0.0211385574272432
645,0.0166670422463725
650,0.0121955270655017
655,0.007724011884631
660,0.0032524967037603
665,0.0
670,0.0
675,0.0
680,0.0
685,0.0
690,0.0
695,0.0
700,0.0
705,0.0
710,0.0
715,0.0
720,0.0
725,0.0
730,0.0
735,0.0
740,0.0
745,0.0
750,0.0
755,0.0
760,0.0
765,0.0
770,0.0
775,0.0
780,0.0
785,0.0
790,0.0
795,0.0
800,0.0
805,0.0
810,0.0
815,0.0
820,0.0
825,0.0
830,0.0
835,0.0
840,0.0
845,0.0
850,0.0
855,0.0
860,0.0
865,0.0
870,0.0
875,0.0
880,0.0
885,0.0
890,0.0
895,0.0
900,0.0
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
