wavelength,absorption
280,0.8556332467423367
285,0.8566917674399622
290,0.8577502881375878
295,0.8588088088352133
300,0.8598673295328388
305,0.8609258502304644
310,0.8619843709280899
315,0.8630428916257155
320,0.864101412323341
325,0.8651599330209665
330,0.8662184537185921
335,0.8672769744162175
340,0.8683354951138431
345,0.8693940158114687
350,0.8704525365090942
355,0.8715110572067197
360,0.8725695779043453
365,0.8736280986019708
370,0.8746866192995963
375,0.8691239190966855
380,0.862672684702618
385,0.8562214503085507
390,0.8497702159144833
395,0.8433189815204158
400,0.8368677471263485
405,0.8304165127322811
410,0.8232781422612706
415,0.8157442620900865
420,0.8082103819189025
425,0.8045616991339928
430,0.8020511307920483
435,0.7995405624501036
440,0.7970299941081591
445,0.7945194257662145
450,0.79200885742427
455,0.7894982890823253
460,0.7736798016067725
465,0.7461484814871016
470,0.7186171613674307
475,0.6910858412477598
480,0.6159339009106101
485,0.55285859089952
490,0.5232936308521687
495,0.49498142625855157
500,0.4918136689712226
505,0.4886459116838936
510,0.4854781543965646
515,0.48713067196797066
520,0.491777678223556
525,0.4964246844791413
530,0.5287159521926609
535,0.58170116142787
540,0.6076803309128991
545,0.6213074467983157
550,0.6349345626837324
555,0.6485616785691491
560,0.5968760605473814
565,0.5332208476087679
570,0.5040328823998594
575,0.39711891929553333
580,0.30546819087372223
585,0.22418476219650096
590,0.1606325948577918
595,0.08707756369943373
600,0.036806259321429585
605,0.005696791865808119
610,0.0
615,0.0
620,0.0
625,0.0
630,0.0
635,0.0
640,0.0
645,0.0
650,0.0
655,0.0
660,0.0
665,0.0
670,0.0
675,0.0
680,0.0
685,0.0
690,0.0
695,0.0
700,0.0
705,0.0
710,0.0
715,0.0
720,0.0
725,0.0
730,0.0
735,0.0
740,0.0
745,0.0
750,0.0
755,0.0
760,0.0
765,0.0
770,0.0
775,0.0
780,0.0
785,0.0
790,0.0
795,0.0
800,0.0
805,0.0
810,0.0
815,0.0
820,0.0
825,0.0
830,0.0
835,0.0
840,0.0
845,0.0
850,0.0
855,0.0
860,0.0
865,0.0
870,0.0
875,0.0
880,0.0
885,0.0
890,0.0
895,0.0
900,0.0
905,0.0
910,0.0
915,0.0
920,0.0
925,0.0
930,0.0
935,0.0
940,0.0
945,0.0
950,0.0
955,0.0
960,0.0
965,0.0
970,0.0
975,0.0
980,0.0
985,0.0
990,0.0
995,0.0
1000,0.0
1005,0.0
1010,0.0
1015,0.0
1020,0.0
1025,0.0
1030,0.0
1035,0.0
1040,0.0
1045,0.0
1050,0.0
1055,0.0
1060,0.0
1065,0.0
1070,0.0
1075,0.0
1080,0.0
1085,0.0
1090,0.0
1095,0.0
1100,0.0
1105,0.0
1110,0.0
1115,0.0
1120,0.0
1125,0.0
1130,0.0
1135,0.0
1140,0.0
1145,0.0
1150,0.0
1155,0.0
1160,0.0
1165,0.0
1170,0.0
1175,0.0
1180,0.0
1185,0.0
1190,0.0
1195,0.0
1200,0.0
1205,0.0
1210,0.0
1215,0.0
1220,0.0
1225,0.0
1230,0.0
1235,0.0
1240,0.0
1245,0.0
1250,0.0
1255,0.0
1260,0.0
1265,0.0
1270,0.0
1275,0.0
1280,0.0
1285,0.0
1290,0.0
1295,0.0
1300,0.0
1305,0.0
1310,0.0
1315,0.0
1320,0.0
1325,0.0
1330,0.0
1335,0.0
1340,0.0
1345,0.0
1350,0.0
1355,0.0
1360,0.0
1365,0.0
1370,0.0
1375,0.0
1380,0.0
1385,0.0
1390,0.0
1395,0.0
1400,0.0
1405,0.0
1410,0.0
1415,0.0
1420,0.0
1425,0.0
1430,0.0
1435,0.0
1440,0.0
1445,0.0
1450,0.0
1455,0.0
1460,0.0
1465,0.0
1470,0.0
1475,0.0
1480,0.0
1485,0.0
1490,0.0
1495,0.0
1500,0.0
